"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000108018",54.3956228074332,3.71094763655071,0.604995670694488,6.13384163938038,8.57819117324104e-10,5.96964122101456e-08
"ENSG00000108242",142.395409577216,-2.10508571301317,0.523548314646127,-4.02080506062946,5.7999586913538e-05,0.00142455669889776
"ENSG00000108342",10.1268686435724,4.34670986675097,0.678379209145928,6.40749275353445,1.47932115922684e-10,1.15815717346515e-08
"ENSG00000108379",62.9283421171173,-1.04380570930696,0.359536265367379,-2.90320006589706,0.00369370590146152,0.04338923581947
"ENSG00000108405",112.124510714039,1.14121025740553,0.340358134336796,3.35296895321521,0.00079949674201663,0.0130197350198106
"ENSG00000108479",261.113505992699,-0.791406352311792,0.224500110840722,-3.52519359276966,0.000423173412447755,0.00777454193349015
"ENSG00000108515",119.939745245798,-1.4522846715525,0.25735428317184,-5.64313386842985,1.6698240834503e-08,9.48804373025221e-07
"ENSG00000108556",7.62303469919243,-1.3435733392145,0.437560841143059,-3.07059776122704,0.00213630736889855,0.0283040184962049
"ENSG00000108691",395.763693330459,-0.80941648473778,0.282733398445033,-2.86282586064957,0.00419881259009351,0.0479531195017808
"ENSG00000108797",141.521886197894,0.947767930148127,0.278344519807607,3.40501738925282,0.000661598407391131,0.011137647471524
"ENSG00000108852",57.2453217343843,1.2040018645731,0.396906910716809,3.03346158019442,0.00241765493846677,0.0311189793527638
"ENSG00000108924",185.768963134376,-2.97704533279567,0.500003898129541,-5.9540442463198,2.61596029216399e-09,1.68436060120222e-07
"ENSG00000108932",28.0352178784568,-1.04923743918341,0.259048700924138,-4.05034819877624,5.11414770599432e-05,0.0012805159911549
"ENSG00000108950",165.011916290577,-1.99926839259467,0.420887718063615,-4.75012291114774,2.0329304809557e-06,7.62224465226901e-05
"ENSG00000109072",5059.23422542764,-9.62058582022454,0.912962176060125,-10.5377704274037,5.78542121902804e-26,2.37962146199962e-23
"ENSG00000109132",13.3993146264709,4.3473480497237,0.897348807233612,4.84465796876234,1.2682997487752e-06,4.96474495408338e-05
"ENSG00000109181",80.2002211708008,-4.9630026184142,0.602784265381757,-8.23346411550908,1.81875878802961e-16,2.84780424321136e-14
"ENSG00000109193",17.7592994303487,-2.25996979163119,0.614465316310067,-3.67794525035613,0.000235120410421556,0.00476079961087233
"ENSG00000109265",557.105066750794,1.03305070511594,0.333372038991796,3.0987922929594,0.00194311193471561,0.0262106112074855
"ENSG00000109511",45.5286004565373,-6.94366088337773,0.712362931247676,-9.74736412970868,1.8931999995833e-22,5.49187427247543e-20
"ENSG00000109576",127.57675220232,-0.926931764868582,0.261824015230641,-3.5402855007477,0.000399694393185549,0.0073875104543309
"ENSG00000109586",1706.98554856439,0.778117589196972,0.256353308606443,3.03533273444716,0.00240270454591086,0.0309996865293829
"ENSG00000109610",982.504816589624,1.25318146668631,0.37753850911656,3.31934739483598,0.000902281058264986,0.0142656691931535
"ENSG00000109667",111.685383914039,-1.32683576700723,0.311638565161392,-4.25761094850403,2.06623123205062e-05,0.000584012310695907
"ENSG00000109705",21.732138429278,3.44322430541796,0.629009311999362,5.47404345171515,4.39881130894706e-08,2.30460916448599e-06
"ENSG00000109758",190.951762022531,-8.61193708641012,0.962422928014456,-8.94818362669013,3.61379516818602e-19,7.43201248096047e-17
"ENSG00000109846",159.458173747268,0.843907537633438,0.29438902552679,2.86664061652203,0.00414853815480381,0.0475532344280862
"ENSG00000109929",724.623029361828,-0.912219535419418,0.226845443401913,-4.0213262463606,5.78713876152247e-05,0.00142267591427329
"ENSG00000109943",16.4274483465921,-0.960554836929722,0.330665229895329,-2.90491636279321,0.00367351248194023,0.0432257288545298
"ENSG00000109956",21.4702823793039,-1.95118314937725,0.417038629037355,-4.67866287082599,2.88751756366949e-06,0.00010374733900861
"ENSG00000110002",1162.4881336806,1.19775186521748,0.277128067022626,4.32201573115903,1.54610162287721e-05,0.000450872682785717
"ENSG00000110013",4032.28812182375,0.996582757213582,0.277762949408358,3.5878894551499,0.000333365565572281,0.00636211098063775
"ENSG00000110169",5182.08352505527,-9.46227563506243,0.81439647806103,-11.6187580496306,3.30911613038318e-31,2.53312839780833e-28
"ENSG00000110243",410.421933146928,-9.94532534289141,1.16841147182792,-8.51183472833632,1.71202486858825e-17,2.94874883303469e-15
"ENSG00000110244",31.6844386201554,-8.05348642274102,1.11474025754295,-7.22454075579194,5.02798060279402e-13,5.52036212955369e-11
"ENSG00000110245",2538.80094423422,-10.4019193681193,0.94593414633572,-10.9964519289354,3.97464587136572e-28,2.06666586647352e-25
"ENSG00000110318",76.5114302334127,0.958363266404328,0.247021911520412,3.87966905650447,0.000104598681746674,0.00237440730772227
"ENSG00000110436",152.201091768779,-5.86981151014652,0.708907796238733,-8.2800775238897,1.23095119101313e-16,2.00725165218579e-14
"ENSG00000110756",352.992975642828,-0.661543719494442,0.16528564351811,-4.00242698284899,6.26960199669214e-05,0.00151825739740635
"ENSG00000110786",9.96079770066773,1.85374084722295,0.516942687523072,3.58596976408572,0.000335827870823715,0.0063798303266743
"ENSG00000110799",1546.55373951686,2.53865855246511,0.362116193562719,7.01061868426332,2.37266573275546e-12,2.43977321877892e-10
"ENSG00000110811",203.354010407629,0.870981471042261,0.299355575709149,2.90952145781476,0.0036198253728397,0.0427034022366081
"ENSG00000110887",65.1465158455914,-3.7279239629439,0.611111672126976,-6.10023361191719,1.05913556202006e-09,7.17141469733384e-08
"ENSG00000110900",235.009884890138,2.51813185793829,0.377880764503451,6.66382651481932,2.66788372252046e-11,2.3564596033724e-09
"ENSG00000111052",87.9744903442501,-1.8131713208496,0.41319291459303,-4.38819557841516,1.14294973349576e-05,0.00034765351827457
"ENSG00000111058",197.043858526225,-2.50043572271324,0.484295942082834,-5.16303257045579,2.42980841398703e-07,1.12350101128615e-05
"ENSG00000111087",71.015084868466,0.745918437618993,0.223314708304848,3.34021186191076,0.000837145000893585,0.0134519194954084
"ENSG00000111181",97.4097414205613,-3.60610823745334,0.532718646745022,-6.76925476419328,1.29447426860729e-11,1.21751269263753e-09
"ENSG00000111186",141.660798501062,1.75215621251138,0.385292625111875,4.54759862585642,5.42614941495954e-06,0.000182358323874945
"ENSG00000111199",46.3240945496934,-1.17483987891776,0.402655792849325,-2.91772749773251,0.00352592338092999,0.0418284100437661
"ENSG00000111249",82.0730765324852,-6.1916706157789,0.711174282508129,-8.70626338447232,3.1405658029997e-18,5.84781840534227e-16
"ENSG00000111275",5128.52878064551,-1.05893336367221,0.230088767060489,-4.60228188103518,4.17887105603467e-06,0.000143951660702754
"ENSG00000111339",63.7002294814056,-4.51430189724392,0.565324859817301,-7.98532351593882,1.40154246401353e-15,1.93853803641954e-13
"ENSG00000111405",2.01828460788587,2.04716669535314,0.616482907731005,3.32071930897133,0.000897857869273412,0.0142202110123199
"ENSG00000111536",3.03223070595794,2.02908480009514,0.621307463258202,3.26583039813236,0.00109143597730139,0.0167471005915767
"ENSG00000111713",141.640062176218,-9.97534098470333,0.828117243938651,-12.0458075927258,2.04067965276993e-33,2.00846606682264e-30
"ENSG00000111728",40.7164463172007,1.27603289961471,0.331718390160426,3.84673547643105,0.000119702083799146,0.0026688916062596
"ENSG00000111799",1789.206189983,2.30926532800372,0.329767647839639,7.0027043075089,2.51068365760033e-12,2.56257111985741e-10
"ENSG00000112096",7861.2263647045,-0.796700124329923,0.267906578985416,-2.97379828202461,0.00294138368939647,0.0362840876062613
"ENSG00000112115",3.58518911842868,4.33726804033987,0.840498349216077,5.16035283636808,2.46484853631865e-07,1.135891236854e-05
"ENSG00000112116",0.947444873133632,3.72509904315914,1.26647156844911,2.94132070230428,0.0032681598103815,0.0394925746082169
"ENSG00000112149",200.883289943264,-0.755272052265982,0.228955760135936,-3.29876851238668,0.000971099560866088,0.0151881734950895
"ENSG00000112210",203.52625828334,1.03017098757141,0.27555896703358,3.73847746150779,0.00018513808688659,0.00388874649269866
"ENSG00000112214",28.4698688096922,2.16248922402871,0.418046984052251,5.17283775873007,2.30565202079769e-07,1.06788501494358e-05
"ENSG00000112218",45.7149027803997,1.06624954874586,0.336235125104356,3.17114265921781,0.00151840554312591,0.0215580731362513
"ENSG00000112246",1.00404407571484,-3.84972648056767,0.957598615803504,-4.02018801722832,5.81517126390944e-05,0.0014251863930168
"ENSG00000112280",54.7170709077514,2.80368210778124,0.424683642142669,6.60181327831638,4.06158883262373e-11,3.48689299219454e-09
"ENSG00000112293",39.8848566631236,-2.01488537119901,0.423162828223595,-4.76148951848475,1.92169281173684e-06,7.26447332041752e-05
"ENSG00000112294",696.713965796352,-0.890534221392385,0.264628354675792,-3.36522600718059,0.000764809846583913,0.0125456380604702
"ENSG00000112299",471.803014452038,-2.84623757477063,0.626535481448761,-4.54281945563429,5.55067886569906e-06,0.000185637874005989
"ENSG00000112319",4.70376301219775,2.61740157936987,0.493703821796149,5.30156232100345,1.14815839413902e-07,5.58041429024394e-06
"ENSG00000112337",68.3564377334235,-12.0815168872895,1.54301175500202,-7.82982815790258,4.88537239913974e-15,6.47264868151409e-13
"ENSG00000112394",82.8541004593288,-0.964050262337232,0.338242303294267,-2.85017649462527,0.00436949750712745,0.0493619404137798
"ENSG00000112619",14.2079059418771,1.50112728148462,0.378718720870542,3.96369970313073,7.37970740449689e-05,0.00175621741496654
"ENSG00000112715",4212.86328675395,-1.13798970629536,0.268862861888354,-4.23260281580993,2.31002251460405e-05,0.000641729843321154
"ENSG00000112769",1272.34222776429,1.34791470490819,0.244167984448821,5.520439987048,3.381518706335e-08,1.79899406388378e-06
"ENSG00000112799",44.5232824509167,-0.697676067877352,0.245098154586239,-2.84651701705029,0.00442003667680286,0.0496998405987395
"ENSG00000112936",1175.2214869946,-1.46454279617419,0.513298123708857,-2.85320114866595,0.00432812159844791,0.0490309148166293
"ENSG00000112964",266.023599538223,-2.62152237359501,0.476019108178497,-5.50717886856759,3.64629729139378e-08,1.93612063114123e-06
"ENSG00000112972",1814.95816021652,-0.643301182375193,0.219389051628571,-2.93223922342447,0.00336527413646077,0.040286804801297
"ENSG00000113119",197.624465174,-0.503360953260591,0.13075957936641,-3.84951493190484,0.000118351969016094,0.00264306609574192
"ENSG00000113196",2.54560525577155,4.19864838175132,1.45024762935792,2.89512514742757,0.0037900739699779,0.0442946812827188
"ENSG00000113262",2.38555172850355,-1.56170486164993,0.50134067203231,-3.11505718321072,0.00183909253147373,0.0249786653436929
"ENSG00000113269",870.142140361566,-0.537377815962568,0.139012285895119,-3.86568577375963,0.00011077748935585,0.00250025065656717
"ENSG00000113296",108.452676796582,4.12593463323965,0.515747192600042,7.99991680505236,1.24503304152225e-15,1.76858868857062e-13
"ENSG00000113303",813.553261754053,1.88948454412258,0.530791966131789,3.55974593566747,0.000371213751258767,0.00693553122521295
"ENSG00000113319",117.094663288178,0.814483996663222,0.242988796691655,3.35194053286653,0.000802472539183729,0.013039232449779
"ENSG00000113327",4.4777174692111,2.8128602383251,0.846274687785841,3.32381468915791,0.000887951779818107,0.0140957230116517
"ENSG00000113448",361.08249646558,1.13184336843974,0.260034142846722,4.35267213777733,1.34488199948708e-05,0.000398090850073736
"ENSG00000113492",105.663240362845,-9.48256200910414,1.17067904298139,-8.10005275652214,5.49353595539276e-16,8.18328993830885e-14
"ENSG00000113594",305.849643055709,-1.25648267765759,0.391364127276474,-3.2105208170241,0.00132494671415878,0.0194735368260201
"ENSG00000113600",1827.41476231867,-10.2066245130839,0.928573940056471,-10.991719746586,4.18867837115758e-28,2.13762219541409e-25
"ENSG00000113742",582.335187686684,-0.598634872776342,0.203191867053353,-2.94615567767363,0.00321750419140048,0.0389920758604285
"ENSG00000113790",909.904972696047,-1.55354958612292,0.327776873765799,-4.73965587710422,2.14081489731639e-06,7.94031991120393e-05
"ENSG00000113889",2985.54788302271,-7.77306600794211,0.726082882590755,-10.7054803168019,9.59318671598521e-27,4.26401676643743e-24
"ENSG00000113905",4741.39460781046,-10.4173642763339,0.789320914918841,-13.1978819760592,9.02366692161295e-40,1.30881164750426e-36
"ENSG00000113924",413.306259710647,-1.36370861814268,0.434145490291638,-3.14113275074355,0.00168295730098514,0.0233059986434917
"ENSG00000114021",588.850364546292,-0.46650554024494,0.158616592001573,-2.94108916575584,0.00327060373004567,0.0394925746082169
"ENSG00000114200",241.633751908771,-2.9628873425534,0.626655193990793,-4.7280982763177,2.26632491415129e-06,8.36082757485694e-05
"ENSG00000114251",203.994979811905,2.39011452842145,0.259588670106539,9.20731450814287,3.3438580351704e-20,7.67916997776882e-18
"ENSG00000114270",433.28519752217,1.60372119581318,0.322665156890888,4.97023357360984,6.68722934046931e-07,2.81783893218124e-05
"ENSG00000114378",235.577446999104,-2.14927631508461,0.530650572704357,-4.0502666455842,5.11593042405671e-05,0.0012805159911549
"ENSG00000114480",421.536155525527,-0.474931255267099,0.147799942017329,-3.21333857635354,0.00131201525773827,0.0193557368697812
"ENSG00000114654",75.6051596409377,1.5145847270607,0.26241528792572,5.77170918292467,7.84714638424914e-09,4.78432876232606e-07
"ENSG00000114737",403.874574254311,-0.669242608529928,0.19085597955837,-3.50653204619796,0.000453986766448727,0.00824174394584585
"ENSG00000114771",535.090077659737,-7.12301019669171,0.865684043337403,-8.22818700600155,1.90068191913617e-16,2.95926510325167e-14
"ENSG00000114993",966.80368292469,-0.533350950016972,0.170387188596565,-3.13022918219407,0.00174669971892085,0.0239957880628219
"ENSG00000115042",310.023402156786,-0.478469536996177,0.154479680864689,-3.09729754954165,0.00195293740600411,0.0263045205448003
"ENSG00000115107",884.807230975757,-1.34798119419014,0.267305895722154,-5.04284123830653,4.58669794464863e-07,1.98742487356332e-05
"ENSG00000115129",640.183124806265,0.817447240108686,0.219853327889103,3.7181481306529,0.000200688584147016,0.00416459036289418
"ENSG00000115226",134.636797963279,-3.07714043314167,0.506679740068401,-6.07314678247498,1.25427708208144e-09,8.38965238543697e-08
"ENSG00000115255",308.922427501072,-1.69787384802577,0.395356299226908,-4.29454102880324,1.75055106992346e-05,0.000505148548533515
"ENSG00000115290",69.3319364032968,-2.32889337191255,0.533022292031798,-4.36922321397699,1.24689267200633e-05,0.000374312290361114
"ENSG00000115353",8.70952616159523,2.26680258549293,0.530061021051952,4.27649364028742,1.89859978138245e-05,0.000544449664675729
"ENSG00000115361",31.1705453953235,-6.34257523577464,0.786385682851956,-8.06547648829548,7.29507755072937e-16,1.0636917838254e-13
"ENSG00000115363",144.923822543162,-2.09220909633457,0.531082681953028,-3.93951670320068,8.16459178358126e-05,0.00191163823595525
"ENSG00000115386",137.636363136214,3.02943226679673,0.670218188358962,4.52006871704621,6.1819562084512e-06,0.000203296359418256
"ENSG00000115414",27393.7577227342,-1.18591263992583,0.400712661169099,-2.9595087823426,0.00308129919160952,0.0375893949191568
"ENSG00000115425",343.10200207794,-1.4417663657956,0.31269933294539,-4.61071135718537,4.0129340646103e-06,0.000139280147295379
"ENSG00000115457",1925.90641898399,-1.62187780814428,0.447960436303717,-3.62058270486336,0.000293940270895191,0.00574904612159664
"ENSG00000115461",4436.64971659712,1.57950418859087,0.349042762374574,4.52524549669885,6.03254378130143e-06,0.000199334342356241
"ENSG00000115468",99.6727386022,-1.82801336690807,0.386121091713656,-4.73430073139778,2.19811606534926e-06,8.14189281302349e-05
"ENSG00000115486",610.310872910842,-1.22875855715607,0.250410539208802,-4.90697620411049,9.24912495146271e-07,3.76495399427488e-05
"ENSG00000115556",50.7434554693138,0.78151747071536,0.240645528757299,3.24758774763503,0.00116387770025192,0.0175748721444069
"ENSG00000115665",5.04137727819699,2.8610491586632,0.836629937586126,3.419730791511,0.000626831351551105,0.0106635845846971
"ENSG00000115705",18.968445859698,2.9680548018263,0.556750035526854,5.33103657374287,9.76537474149979e-08,4.80561066296877e-06
"ENSG00000115718",378.907106909192,-4.85161460782802,0.59331021505068,-8.17719716390455,2.90522424204457e-16,4.44789831457024e-14
"ENSG00000115839",1256.55034089129,0.247649095824196,0.086714914604391,2.85589966794081,0.00429150724682539,0.0487531857618968
"ENSG00000115840",331.343839374917,0.540395078316403,0.188915898067251,2.86050609739595,0.00422965419493991,0.048245368503375
"ENSG00000115919",132.120878713116,-1.83478210275176,0.398633690113819,-4.60267696447807,4.17094898528796e-06,0.000143858588406215
"ENSG00000115963",888.241587213268,-0.531576546658566,0.174465089701891,-3.04689349351709,0.00231219621527899,0.0300887534631114
"ENSG00000116106",172.755118262528,1.30496296077994,0.40908456592666,3.18995892163259,0.00142293017849982,0.0205304240099989
"ENSG00000116132",197.532974676696,1.11082024288292,0.340202935657995,3.26516948107593,0.00109398597446146,0.0167582353997826
"ENSG00000116133",4762.03585935347,-1.18861213386691,0.272469699229976,-4.36236446557558,1.28664293917594e-05,0.000384152829012032
"ENSG00000116176",166.748695463803,2.59095963659212,0.626991538205383,4.13236778921791,3.59045296088202e-05,0.000935214581247511
"ENSG00000116285",1518.49663816332,-1.64261354273276,0.287521927532156,-5.71300268063575,1.10999929988324e-08,6.59253463495308e-07
"ENSG00000116678",236.122690221857,-1.88357950424693,0.284212180109566,-6.62737080276011,3.41718489081031e-11,2.9895486101889e-09
"ENSG00000116690",208.90641128875,-5.56194595047511,0.797500059521049,-6.97422637662927,3.07558506804902e-12,3.10465103682399e-10
"ENSG00000116701",354.833500017276,-0.78543380866266,0.257924164855144,-3.04521218127731,0.00232516208554404,0.0302249135629352
"ENSG00000116717",524.189198374686,-0.725915166767986,0.19690823441001,-3.68656582058654,0.000227300671764587,0.00464340393809376
"ENSG00000116745",1.43931896797785,2.85146205973548,0.821651769176782,3.47040214200765,0.000519679668218392,0.00925150665165533
"ENSG00000116761",219.928863758031,-1.63827867808913,0.370249226974143,-4.42479972606003,9.65317945942394e-06,0.000301612607191389
"ENSG00000116785",702.16657616594,-8.73042733863072,0.729380439196906,-11.9696483062302,5.12453801453085e-33,4.70740062014804e-30
"ENSG00000116791",640.734477332068,-0.94129324241541,0.243339015713129,-3.86823806144222,0.000109624612347113,0.00248032435719355
"ENSG00000116882",181.252713695958,-8.66656719531786,0.926989556341617,-9.34915300396765,8.83523988114798e-21,2.17394232718461e-18
"ENSG00000116898",523.415413349681,-0.554802670413815,0.177820433923876,-3.12001640177823,0.00180840970142733,0.0246469607081772
"ENSG00000117009",87.5429383489915,-3.6893211254824,0.521896990201364,-7.06905997687195,1.55986723966637e-12,1.62828868904265e-10
"ENSG00000117010",62.8566158661774,-0.794580831436144,0.231906554585503,-3.4262974276701,0.000611869973478253,0.0104797468794989
"ENSG00000117054",1211.87414478256,-0.791163660094127,0.250572659558251,-3.15742212853116,0.00159170743262858,0.0223115637533836
"ENSG00000117215",59.8142373921719,-1.49899224497983,0.490826661753708,-3.05401552479643,0.00225800395495759,0.0295459854037479
"ENSG00000117305",1058.82273346657,-0.641041631297867,0.215113887697094,-2.98001044079743,0.00288238558919151,0.0356680655891062
"ENSG00000117394",3029.25985382733,-1.71499699464085,0.382753565232212,-4.48068195942313,7.44049151258777e-06,0.000237552266871149
"ENSG00000117525",624.430966502995,1.27206082529158,0.360996232936187,3.52375096810621,0.000425483941733853,0.00780138820113208
"ENSG00000117594",647.518402261426,-5.24399700238757,0.635663692062356,-8.24964060063565,1.58871590989988e-16,2.53074179450988e-14
"ENSG00000117600",38.3241365612031,1.30699037049345,0.373180164609786,3.50230396586084,0.000461253069329532,0.00836263952933108
"ENSG00000117601",2598.01813028211,-10.3889302278424,0.67695392017334,-15.3465840410264,3.7333389285361e-53,1.4697622027514e-49
"ENSG00000117707",666.433344087587,-1.40919967398506,0.354166235638384,-3.97892156897728,6.92285719542568e-05,0.00165895737905688
"ENSG00000117791",419.063935845908,-1.28101331370404,0.283716601491712,-4.51511581264117,6.3282172909192e-06,0.000207363866947861
"ENSG00000117971",7.98258461891444,1.94949728727915,0.559901477717005,3.48185772830644,0.000497948178162859,0.0089180440509301
"ENSG00000118004",226.904559152532,-4.80946371287916,0.521353906594509,-9.22494998511596,2.83693266682561e-20,6.68206755832309e-18
"ENSG00000118137",9284.50258886866,-10.1845225007897,0.870912949441984,-11.6940763222263,1.36666047901725e-31,1.07606941373593e-28
"ENSG00000118160",7.06281316801736,1.78997487815982,0.594842918700438,3.00915556340555,0.00261974939183849,0.033147407594254
"ENSG00000118271",1248.99174605076,-8.34881693009426,0.602016438194533,-13.8680879796782,9.88774997694564e-44,1.9463329561762e-40
"ENSG00000118298",15.0046822415929,-1.20157415998259,0.405178597711726,-2.96554202706796,0.00302150058875339,0.0370080292918668
"ENSG00000118402",14.7126207644281,1.11170678468921,0.333573563802539,3.33271849248608,0.00086001912327389,0.0137712998252074
"ENSG00000118432",43.4395519857263,2.63507584730676,0.632483583734787,4.16623595468954,3.09670188528393e-05,0.000823734657863461
"ENSG00000118473",44.9665349757284,0.873225754239055,0.277130686421276,3.15095295117061,0.00162738702797289,0.022684639209346
"ENSG00000118514",278.139410123121,-7.28619653381006,0.777491298178103,-9.37141875527588,7.15640062720018e-21,1.80932191270076e-18
"ENSG00000118515",1129.46000359218,-1.09515609116249,0.28607894985736,-3.82816034422856,0.000129104641256918,0.00284629256300652
"ENSG00000118520",625.072996808511,-9.03843188514673,0.599880877369373,-15.0670445185426,2.6678309390613e-51,8.1688983354057e-48
"ENSG00000118526",148.217321834589,1.42576865891245,0.358840775629528,3.9732626717551,7.08947933867595e-05,0.00169446549536194
"ENSG00000118729",51.8639291992592,3.03187902407567,0.6099686183202,4.97054919386705,6.67635187090885e-07,2.81756362723593e-05
"ENSG00000118733",6.5596817055921,2.62738864741627,0.672607229928823,3.90627476260448,9.37299291442588e-05,0.00215790257924602
"ENSG00000118785",4148.99732809133,-2.03283783489468,0.556836122275759,-3.65069318166104,0.00026153351349309,0.00522649787153197
"ENSG00000118972",4.07320792673242,-3.28560628459564,0.957076295392407,-3.43296171936692,0.00059702638510745,0.0103022489342427
"ENSG00000119147",30.4614584957244,1.82038937620109,0.60222056303504,3.02279511517639,0.00250451746537997,0.0319647817899776
"ENSG00000119457",3.07576174106855,-1.61086748018641,0.366650141919016,-4.3934729487769,1.11554075902037e-05,0.00034044376785253
"ENSG00000119547",84.0243839123194,-1.98819552195245,0.550303646536691,-3.61290631902053,0.000302784118211007,0.00590107830951834
"ENSG00000119698",6.94049377585335,-2.15578375729539,0.55501407080171,-3.8841965829468,0.000102668815910168,0.00234010872564467
"ENSG00000119711",1044.97035294342,-1.93504770584113,0.370874440445894,-5.21752780675494,1.81327008702271e-07,8.55652346886505e-06
"ENSG00000119714",106.532203635017,0.949215998880822,0.262122096049984,3.62127425800767,0.000293155538599,0.00573777012266424
"ENSG00000119919",134.988083260849,4.18357417277718,0.634821001082996,6.59016347228598,4.39342561793075e-11,3.7368525672511e-09
"ENSG00000119927",472.997835445668,-1.63780147460479,0.308484318153393,-5.30918876009247,1.10114247210766e-07,5.38992615387973e-06
"ENSG00000119946",15.7714691501288,1.58032148244589,0.406650488131764,3.88619103768008,0.000101829382824551,0.00232302494360843
"ENSG00000120053",1615.63859005074,-1.14116947184932,0.280204017479125,-4.07263779483225,4.64836827158032e-05,0.00118173185265877
"ENSG00000120054",126.134684616092,-5.51547201566842,1.10712018157875,-4.98181869271263,6.298943965785e-07,2.67055842783236e-05
"ENSG00000120057",31.2081277491519,-2.55333210341763,0.556815721213781,-4.58559628641899,4.52692587918569e-06,0.000155165451963432
"ENSG00000120158",206.019456243102,-0.969061813322004,0.222375723410197,-4.35776800840109,1.31395550816081e-05,0.000391036564728894
"ENSG00000120251",2.06346316768849,2.77746681985225,0.799111933145989,3.47569183320509,0.00050953742697649,0.00910034505030338
"ENSG00000120332",24.4915019631432,-1.60519615480302,0.409496230261856,-3.91992901565066,8.85750536774184e-05,0.00205121960440529
"ENSG00000120337",9.90469506102679,-1.63001288982629,0.410706310542328,-3.96880410158271,7.22342328370876e-05,0.00172349003335451
"ENSG00000120341",15.0064011867486,-1.42434090922089,0.437145166312744,-3.25827898598308,0.00112090150453057,0.0170098037785536
"ENSG00000120437",767.601963910892,-0.687467313283963,0.201007669053208,-3.42010489710214,0.000625969930815251,0.010661606522501
"ENSG00000120451",1263.31107165963,0.250771258477919,0.0800542363461121,3.13251702750266,0.00173314374205442,0.0238690530952203
"ENSG00000120457",50.739178375537,-1.20403202059487,0.386560762217535,-3.11472901100424,0.00184113972055748,0.0249830279738933
"ENSG00000120658",19.6609303631341,1.41816293448837,0.341008078043973,4.15873706752921,3.20011998771771e-05,0.000847155683203887
"ENSG00000120659",37.7535720728228,1.33345822097148,0.408932251099309,3.26082918964405,0.00111086937062364,0.0169602981250118
"ENSG00000120693",184.104773038214,1.64037160926027,0.331921989979622,4.94203957189151,7.73095188249932e-07,3.19414650641554e-05
"ENSG00000120729",15.7081939005142,2.01733891458214,0.554885468927004,3.63559514089118,0.000277339610956343,0.00547879928224725
"ENSG00000120820",120.100822477564,1.37605035840434,0.283087185697412,4.86087123659207,1.16870256039287e-06,4.64204497643253e-05
"ENSG00000120885",5637.12003873748,-2.65116444780284,0.534648022869418,-4.95870990707911,7.09628375071613e-07,2.97194511905319e-05
"ENSG00000120907",62.3797490283677,-4.93074344143552,0.572822069482478,-8.60780983157694,7.44696620589473e-18,1.32402254646482e-15
"ENSG00000121005",36.6593138892731,1.29897160745227,0.362953003258941,3.57889753160562,0.000345046712200891,0.00654875846751525
"ENSG00000121207",17.0674919732303,-2.9574414611231,0.623859582144526,-4.74055628184288,2.13132235756216e-06,7.92644824962185e-05
"ENSG00000121270",10.006768737866,-1.82577817663571,0.435727216737836,-4.19018621399138,2.78725618575492e-05,0.00075305103889249
"ENSG00000121310",1026.57531361136,-0.725620718664115,0.213787058078408,-3.39412836860306,0.000688474125446722,0.0114987696660974
"ENSG00000121410",425.690709089507,-9.4415138991413,0.84075415677905,-11.2298153069049,2.91086363623102e-29,1.70675702313307e-26
"ENSG00000121440",409.019479329868,1.11181439598858,0.343025757684923,3.24119798901461,0.00119028483114296,0.0178951824204242
"ENSG00000121446",1.03443907492423,-3.12260066521255,0.999083777120224,-3.12546428710232,0.00177524624237438,0.0242429315893723
"ENSG00000121552",47.1657332239834,-1.50005323192309,0.351174141133681,-4.27153669994188,1.94130570503511e-05,0.000553303310287518
"ENSG00000121570",1.42079700778456,-1.67640802136942,0.586392061562086,-2.85885183524424,0.00425177321620787,0.0484375222373941
"ENSG00000121577",31.8913459388541,1.07033358328875,0.313328524087573,3.41601067571366,0.000635457556920589,0.0107832138876956
"ENSG00000121578",729.549244938065,0.434458426789867,0.146190496723805,2.97186504270986,0.00295996763554786,0.0364643666072543
"ENSG00000121690",142.437492150659,-1.15308106507096,0.319271086981303,-3.61160503437157,0.000304307787158392,0.0059182173595702
"ENSG00000121691",2468.02248798915,-0.902931758955421,0.22032006313947,-4.09827296746841,4.16244233891093e-05,0.00106507507869738
"ENSG00000121933",78.3566496439902,-0.843708107442111,0.273067424143308,-3.08974279919719,0.00200329892249009,0.0269000892353993
"ENSG00000121964",217.389452881987,-0.262575566110452,0.0842153452928271,-3.11790642426798,0.00182140623516292,0.0247995617730334
"ENSG00000121966",528.693349773628,-0.778671007900853,0.267825788103036,-2.90737876070876,0.00364471595983304,0.042941890731543
"ENSG00000122194",4298.37420440543,-9.59888122027491,0.867359252002773,-11.066788298056,1.81799885307293e-28,1.00200824785968e-25
"ENSG00000122254",28.0716301845846,-2.07263689073748,0.441702745720494,-4.69237945839946,2.7004565115545e-06,9.7919974401867e-05
"ENSG00000122367",32.6117729390659,2.17536420570985,0.479298897117041,4.53863803733862,5.66187273153343e-06,0.000188539478415395
"ENSG00000122420",39.7926896471247,1.77557464884825,0.353873770509373,5.01753675128975,5.2338191812219e-07,2.25013399369911e-05
"ENSG00000122547",470.787356605148,-0.661488677711014,0.226077023700129,-2.92594385260672,0.0034341291056033,0.0409332741748338
